Date,Weekday,Time,Program,Program_Sheet,Time_Slot,Rating,Cleaned_Series_Name,4歲以上,15-44歲,4歲以上最高,4歲以上女性,4歲以上男性,15-24歲,15-24歲女性,15-24歲男性,25-34歲,25-34歲女性,25-34歲男性,35-44歲,35-44歲女性,35-44歲男性,45-54歲,45-54歲女性,45-54歲男性,55歲以上,55歲以上女性,55歲以上男性
2024-07-10,三,10:00:00,花間令  (第 6 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.08,花間令,0.08,0.04,0.09,0.09,0.08,0.0,0.0,0.0,0.07,0.14,0.01,0.06,0.03,0.1,0.08,0.1,0.05,0.14,0.14,0.14
2024-07-10,三,11:00:00,神鵰俠侶  (第 17 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.07,神鵰俠侶,0.07,0.05,0.07,0.08,0.07,0.01,0.01,0.01,0.06,0.12,0.01,0.08,0.08,0.09,0.04,0.05,0.03,0.13,0.12,0.14
2024-07-10,三,12:00:00,神鵰俠侶  (第 18 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.08,神鵰俠侶,0.08,0.05,0.08,0.08,0.07,0.03,0.0,0.05,0.05,0.08,0.03,0.07,0.06,0.09,0.06,0.06,0.04,0.14,0.15,0.12
2024-07-10,三,13:00:00,花間令  (第 5 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.1,花間令,0.1,0.09,0.1,0.11,0.1,0.07,0.08,0.05,0.1,0.11,0.09,0.1,0.05,0.14,0.09,0.12,0.05,0.14,0.15,0.14
2024-07-10,三,14:00:00,花間令  (第 6 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~15:00,0.11,花間令,0.11,0.09,0.11,0.13,0.1,0.11,0.11,0.11,0.08,0.11,0.05,0.08,0.06,0.1,0.15,0.18,0.1,0.14,0.14,0.15
2024-07-10,三,15:00:00,長歌行  (第 1 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~16:00,0.12,長歌行,0.12,0.11,0.13,0.15,0.1,0.14,0.15,0.12,0.13,0.19,0.09,0.06,0.04,0.07,0.2,0.24,0.15,0.14,0.17,0.11
2024-07-10,三,16:00:00,長歌行  (第 2 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~17:00,0.1,長歌行,0.1,0.08,0.1,0.11,0.08,0.09,0.1,0.09,0.08,0.09,0.07,0.07,0.08,0.06,0.1,0.1,0.11,0.11,0.15,0.07
2024-07-10,三,17:00:00,蠟筆小新  (第 302 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:00~17:30,0.11,蠟筆小新,0.11,0.09,0.11,0.12,0.1,0.07,0.11,0.03,0.07,0.06,0.08,0.14,0.17,0.1,0.13,0.1,0.17,0.09,0.12,0.06
2024-07-10,三,17:30:00,蠟筆小新  (第 303 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:30~18:00,0.17,蠟筆小新,0.17,0.14,0.17,0.18,0.16,0.1,0.13,0.07,0.07,0.09,0.06,0.26,0.31,0.21,0.2,0.14,0.27,0.16,0.18,0.14
2024-07-10,三,18:00:00,蠟筆小新  (第 304 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~18:30,0.23,蠟筆小新,0.23,0.23,0.23,0.23,0.23,0.24,0.22,0.26,0.1,0.07,0.12,0.35,0.41,0.28,0.27,0.19,0.36,0.18,0.2,0.17
2024-07-10,三,18:30:00,蠟筆小新  (第 305 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:30~19:00,0.23,蠟筆小新,0.23,0.22,0.23,0.22,0.23,0.24,0.1,0.35,0.11,0.12,0.1,0.3,0.36,0.23,0.28,0.24,0.34,0.2,0.19,0.21
2024-07-10,三,19:00:00,花間令 首播 (第 7 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.19,花間令,0.19,0.16,0.2,0.19,0.17,0.18,0.17,0.18,0.16,0.11,0.21,0.14,0.2,0.09,0.17,0.19,0.15,0.27,0.27,0.26
2024-07-10,三,20:00:00,花間令 首播 (第 8 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.21,花間令,0.21,0.19,0.22,0.24,0.19,0.19,0.21,0.17,0.19,0.13,0.24,0.19,0.22,0.17,0.2,0.24,0.15,0.31,0.34,0.27
2024-07-10,三,21:00:00,醫師好辣  (第 182 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.07,醫師好辣,0.07,0.09,0.09,0.07,0.08,0.13,0.05,0.2,0.08,0.1,0.07,0.06,0.08,0.04,0.06,0.07,0.05,0.09,0.07,0.1
2024-07-10,三,22:00:00,花間令  (第 7 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.09,花間令,0.09,0.09,0.09,0.09,0.08,0.11,0.05,0.16,0.08,0.07,0.09,0.09,0.1,0.06,0.12,0.14,0.09,0.08,0.09,0.07
2024-07-10,三,23:00:00,花間令  (第 8 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~24:00,0.06,花間令,0.06,0.07,0.07,0.07,0.06,0.09,0.04,0.12,0.05,0.05,0.07,0.07,0.08,0.06,0.09,0.11,0.06,0.06,0.06,0.05
2024-07-11,四,00:00:00,長歌行  (第 1 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~01:00,0.02,長歌行,0.02,0.02,0.02,0.03,0.01,0.03,0.01,0.04,0.03,0.05,0.02,0.01,0.02,0.01,0.03,0.03,0.02,0.01,0.02,0.01
2024-07-11,四,01:00:00,長歌行  (第 2 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~02:00,0.01,長歌行,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.01,0.01,0.0
2024-07-11,四,02:00:00,菜鳥天兵神救援  (第 1 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.0,菜鳥天兵神救援,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,四,03:00:00,菜鳥天兵神救援  (第 2 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.0,菜鳥天兵神救援,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,四,04:00:00,好好說話 首播 (第 7 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,好好說話,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
2024-07-11,四,05:00:00,好好說話 首播 (第 8 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.01,好好說話,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.03,0.01,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0
2024-07-11,四,06:00:00,蠟筆小新  (第 304 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~06:30,0.01,蠟筆小新,0.01,0.01,0.01,0.02,0.0,0.03,0.06,0.0,0.01,0.03,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.01,0.01,0.0
2024-07-11,四,06:30:00,蠟筆小新  (第 305 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:30~07:00,0.01,蠟筆小新,0.01,0.01,0.01,0.02,0.0,0.03,0.07,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.01,0.02,0.01,0.01,0.01,0.0
2024-07-11,四,07:00:00,長歌行  (第 1 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~08:00,0.01,長歌行,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.02,0.01,0.01,0.0,0.02,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.01
2024-07-11,四,08:00:00,長歌行  (第 2 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~09:00,0.05,長歌行,0.05,0.04,0.05,0.05,0.05,0.06,0.03,0.09,0.03,0.04,0.03,0.04,0.04,0.05,0.05,0.05,0.05,0.06,0.07,0.06
2024-07-11,四,09:00:00,花間令  (第 7 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.1,花間令,0.1,0.08,0.11,0.12,0.08,0.1,0.08,0.12,0.07,0.07,0.06,0.06,0.06,0.07,0.09,0.11,0.07,0.15,0.18,0.12
2024-07-11,四,10:00:00,花間令  (第 8 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.11,花間令,0.11,0.09,0.12,0.12,0.1,0.09,0.09,0.1,0.09,0.05,0.12,0.09,0.08,0.1,0.11,0.12,0.1,0.16,0.19,0.12
2024-07-11,四,11:00:00,神鵰俠侶  (第 19 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.09,神鵰俠侶,0.09,0.07,0.09,0.09,0.09,0.06,0.04,0.06,0.06,0.03,0.1,0.09,0.06,0.12,0.07,0.07,0.06,0.14,0.17,0.11
2024-07-11,四,12:00:00,神鵰俠侶  (第 20 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.08,神鵰俠侶,0.08,0.05,0.08,0.08,0.07,0.03,0.02,0.04,0.04,0.04,0.03,0.08,0.07,0.08,0.09,0.12,0.05,0.1,0.11,0.1
2024-07-11,四,13:00:00,花間令  (第 7 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.1,花間令,0.1,0.08,0.11,0.13,0.07,0.1,0.11,0.08,0.08,0.09,0.08,0.05,0.06,0.05,0.09,0.15,0.01,0.17,0.2,0.14
2024-07-11,四,14:00:00,花間令  (第 8 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~15:00,0.13,花間令,0.13,0.11,0.13,0.16,0.11,0.14,0.15,0.13,0.13,0.11,0.14,0.08,0.1,0.07,0.17,0.23,0.1,0.18,0.2,0.16
2024-07-11,四,15:00:00,長歌行  (第 3 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~16:00,0.1,長歌行,0.1,0.1,0.11,0.12,0.08,0.09,0.08,0.1,0.1,0.13,0.08,0.11,0.12,0.11,0.11,0.14,0.09,0.11,0.13,0.08
2024-07-11,四,16:00:00,長歌行  (第 4 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~17:00,0.09,長歌行,0.09,0.09,0.1,0.11,0.08,0.09,0.1,0.08,0.09,0.15,0.05,0.1,0.11,0.08,0.11,0.1,0.11,0.11,0.12,0.09
2024-07-11,四,17:00:00,蠟筆小新  (第 306 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:00~17:30,0.11,蠟筆小新,0.11,0.11,0.11,0.12,0.1,0.15,0.2,0.12,0.06,0.07,0.05,0.13,0.17,0.08,0.12,0.04,0.2,0.11,0.14,0.07
2024-07-11,四,17:30:00,蠟筆小新  (第 307 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:30~18:00,0.15,蠟筆小新,0.15,0.15,0.15,0.16,0.13,0.19,0.24,0.15,0.09,0.14,0.04,0.17,0.26,0.07,0.17,0.07,0.28,0.14,0.17,0.1
2024-07-11,四,18:00:00,蠟筆小新  (第 308 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~18:30,0.18,蠟筆小新,0.18,0.19,0.18,0.2,0.16,0.18,0.16,0.2,0.15,0.23,0.08,0.23,0.31,0.15,0.24,0.15,0.34,0.13,0.19,0.07
2024-07-11,四,18:30:00,蠟筆小新  (第 309 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:30~19:00,0.2,蠟筆小新,0.2,0.19,0.2,0.21,0.19,0.2,0.25,0.16,0.12,0.11,0.13,0.26,0.33,0.18,0.22,0.15,0.3,0.18,0.21,0.15
2024-07-11,四,19:00:00,花間令 首播 (第 9 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.17,花間令,0.17,0.13,0.17,0.18,0.15,0.1,0.09,0.11,0.19,0.15,0.22,0.11,0.13,0.1,0.14,0.14,0.14,0.27,0.32,0.21
2024-07-11,四,20:00:00,花間令 首播 (第 10 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.2,花間令,0.2,0.18,0.21,0.24,0.16,0.14,0.18,0.11,0.27,0.23,0.31,0.14,0.14,0.13,0.15,0.16,0.13,0.31,0.41,0.21
2024-07-11,四,21:00:00,醫師好辣 首播 (第 321 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.06,醫師好辣,0.06,0.06,0.07,0.06,0.05,0.03,0.02,0.05,0.12,0.1,0.13,0.02,0.03,0.02,0.05,0.06,0.05,0.07,0.09,0.06
2024-07-11,四,22:00:00,花間令  (第 9 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.08,花間令,0.08,0.07,0.08,0.1,0.06,0.04,0.03,0.04,0.15,0.16,0.15,0.03,0.05,0.02,0.13,0.14,0.12,0.08,0.11,0.05
2024-07-11,四,23:00:00,花間令  (第 10 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~24:00,0.06,花間令,0.06,0.05,0.06,0.07,0.05,0.02,0.05,0.0,0.09,0.07,0.1,0.05,0.06,0.03,0.07,0.09,0.06,0.07,0.08,0.06
2024-07-12,五,00:00:00,長歌行  (第 3 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~01:00,0.03,長歌行,0.03,0.02,0.03,0.03,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.05,0.05,0.04,0.03,0.03,0.03
2024-07-12,五,01:00:00,長歌行  (第 4 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~02:00,0.01,長歌行,0.01,0.01,0.02,0.02,0.01,0.0,0.0,0.01,0.03,0.02,0.03,0.01,0.01,0.0,0.02,0.02,0.01,0.01,0.02,0.01
2024-07-12,五,02:00:00,菜鳥天兵神救援  (第 3 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.01,菜鳥天兵神救援,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0
2024-07-12,五,03:00:00,菜鳥天兵神救援  (第 4 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.01,菜鳥天兵神救援,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
2024-07-12,五,04:00:00,好好說話 首播 (第 9 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.01,好好說話,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01
2024-07-12,五,05:00:00,好好說話 首播 (第 10 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.01,好好說話,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0
2024-07-12,五,06:00:00,蠟筆小新  (第 308 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~06:30,0.01,蠟筆小新,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.02,0.01,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.02,0.0
2024-07-12,五,06:30:00,蠟筆小新  (第 309 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:30~07:00,0.01,蠟筆小新,0.01,0.01,0.01,0.01,0.0,0.02,0.04,0.0,0.0,0.01,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.01,0.01,0.0
2024-07-12,五,07:00:00,長歌行  (第 3 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~08:00,0.02,長歌行,0.02,0.02,0.02,0.02,0.02,0.0,0.0,0.0,0.03,0.05,0.01,0.02,0.03,0.0,0.02,0.03,0.0,0.02,0.02,0.03
2024-07-12,五,08:00:00,長歌行  (第 4 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~09:00,0.03,長歌行,0.03,0.02,0.04,0.04,0.03,0.02,0.03,0.01,0.02,0.04,0.0,0.03,0.03,0.02,0.06,0.08,0.03,0.05,0.06,0.04
2024-07-12,五,09:00:00,花間令  (第 9 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,09:00~10:00,0.06,花間令,0.06,0.04,0.06,0.06,0.06,0.04,0.05,0.02,0.06,0.04,0.08,0.03,0.03,0.04,0.09,0.12,0.05,0.08,0.06,0.09
2024-07-12,五,10:00:00,花間令  (第 10 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,10:00~11:00,0.07,花間令,0.07,0.06,0.08,0.09,0.06,0.06,0.07,0.05,0.07,0.07,0.07,0.06,0.09,0.02,0.08,0.1,0.05,0.11,0.12,0.1
2024-07-12,五,11:00:00,神鵰俠侶  (第 21 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,11:00~12:00,0.09,神鵰俠侶,0.09,0.07,0.09,0.09,0.09,0.04,0.04,0.04,0.05,0.07,0.04,0.11,0.12,0.1,0.1,0.09,0.13,0.14,0.14,0.13
2024-07-12,五,12:00:00,神鵰俠侶  (第 22 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,12:00~13:00,0.08,神鵰俠侶,0.08,0.05,0.09,0.08,0.09,0.04,0.04,0.04,0.06,0.06,0.05,0.06,0.05,0.07,0.11,0.07,0.15,0.12,0.14,0.11
2024-07-12,五,13:00:00,花間令  (第 9 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,13:00~14:00,0.12,花間令,0.12,0.09,0.12,0.13,0.11,0.09,0.09,0.09,0.1,0.11,0.1,0.08,0.06,0.11,0.12,0.13,0.1,0.17,0.2,0.14
2024-07-12,五,14:00:00,花間令  (第 10 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,14:00~15:00,0.12,花間令,0.12,0.11,0.12,0.13,0.11,0.11,0.13,0.09,0.12,0.11,0.12,0.1,0.07,0.13,0.13,0.17,0.08,0.16,0.17,0.14
2024-07-12,五,15:00:00,長歌行  (第 5 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,15:00~16:00,0.11,長歌行,0.11,0.09,0.12,0.12,0.11,0.12,0.18,0.07,0.1,0.11,0.1,0.05,0.02,0.08,0.15,0.18,0.12,0.14,0.14,0.15
2024-07-12,五,16:00:00,長歌行  (第 6 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,16:00~17:00,0.09,長歌行,0.09,0.08,0.09,0.1,0.08,0.13,0.17,0.08,0.06,0.07,0.05,0.06,0.04,0.08,0.09,0.12,0.06,0.12,0.13,0.11
2024-07-12,五,17:00:00,蠟筆小新  (第 310 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:00~17:30,0.11,蠟筆小新,0.11,0.12,0.11,0.12,0.11,0.15,0.19,0.11,0.08,0.1,0.06,0.14,0.1,0.17,0.1,0.1,0.11,0.11,0.14,0.07
2024-07-12,五,17:30:00,蠟筆小新  (第 311 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,17:30~18:00,0.14,蠟筆小新,0.14,0.14,0.14,0.14,0.15,0.14,0.2,0.09,0.09,0.14,0.04,0.18,0.15,0.22,0.15,0.13,0.17,0.13,0.15,0.1
2024-07-12,五,18:00:00,蠟筆小新  (第 312 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:00~18:30,0.18,蠟筆小新,0.18,0.16,0.18,0.2,0.17,0.14,0.18,0.12,0.1,0.12,0.07,0.25,0.26,0.24,0.2,0.21,0.2,0.15,0.21,0.09
2024-07-12,五,18:30:00,蠟筆小新  (第 313 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,18:30~19:00,0.19,蠟筆小新,0.19,0.17,0.19,0.21,0.16,0.13,0.15,0.11,0.12,0.17,0.08,0.26,0.29,0.23,0.2,0.22,0.18,0.14,0.18,0.09
2024-07-12,五,19:00:00,花間令 首播 (第 11 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,19:00~20:00,0.18,花間令,0.18,0.13,0.19,0.22,0.16,0.07,0.08,0.06,0.13,0.11,0.15,0.21,0.2,0.21,0.17,0.21,0.14,0.25,0.35,0.15
2024-07-12,五,20:00:00,花間令 首播 (第 12 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,20:00~21:00,0.21,花間令,0.21,0.19,0.22,0.26,0.15,0.23,0.28,0.19,0.18,0.21,0.15,0.17,0.17,0.16,0.24,0.29,0.18,0.27,0.37,0.17
2024-07-12,五,21:00:00,醫師好辣 首播 (第 322 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,21:00~22:00,0.06,醫師好辣,0.06,0.06,0.07,0.06,0.05,0.07,0.06,0.08,0.06,0.08,0.05,0.04,0.02,0.06,0.07,0.1,0.04,0.07,0.07,0.08
2024-07-12,五,22:00:00,花間令  (第 11 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,22:00~23:00,0.1,花間令,0.1,0.08,0.1,0.11,0.07,0.09,0.08,0.1,0.13,0.12,0.14,0.04,0.06,0.02,0.13,0.18,0.06,0.13,0.14,0.11
2024-07-12,五,23:00:00,花間令  (第 12 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,23:00~24:00,0.07,花間令,0.07,0.06,0.08,0.08,0.07,0.04,0.03,0.04,0.1,0.09,0.11,0.04,0.06,0.02,0.09,0.1,0.08,0.09,0.09,0.1
2024-07-13,六,00:00:00,陪你一起好好吃飯 首播 (第 21 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,00:00~01:00,0.02,陪你一起好好吃飯,0.02,0.01,0.02,0.02,0.02,0.03,0.05,0.0,0.01,0.01,0.01,0.01,0.02,0.0,0.03,0.01,0.05,0.02,0.02,0.02
2024-07-13,六,01:00:00,陪你一起好好吃飯 首播 (第 22 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,01:00~02:00,0.0,陪你一起好好吃飯,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
2024-07-13,六,02:00:00,網路很忙  (第 28 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,02:00~03:00,0.0,網路很忙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0
2024-07-13,六,03:00:00,網路很忙  (第 29 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,03:00~04:00,0.0,網路很忙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,六,04:00:00,網路很忙  (第 30 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,04:00~05:00,0.0,網路很忙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,六,05:00:00,網路很忙  (第 31 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,05:00~06:00,0.0,網路很忙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,六,06:00:00,網路很忙  (第 32 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,06:00~07:00,0.0,網路很忙,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.0,0.01,0.0
2024-07-13,六,07:00:00,蠟筆小新  (第 461 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:00~07:30,0.02,蠟筆小新,0.02,0.02,0.02,0.01,0.02,0.03,0.06,0.0,0.01,0.0,0.01,0.03,0.03,0.03,0.03,0.0,0.06,0.01,0.0,0.01
2024-07-13,六,07:30:00,蠟筆小新  (第 462 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,07:30~08:00,0.03,蠟筆小新,0.03,0.03,0.03,0.02,0.04,0.04,0.07,0.01,0.01,0.0,0.01,0.03,0.01,0.06,0.02,0.0,0.04,0.03,0.02,0.05
2024-07-13,六,08:00:00,蠟筆小新  (第 463 集)(普),2024年7月綜合台尼爾森分時收視資料.xlsx:尼爾森各節目年齡層收視率,08:00~08:30,0.04,蠟筆小新,0.04,0.02,0.04,0.04,0.05,0.02,0.03,0.02,0.02,0.01,0.03,0.03,0.04,0.03,0.04,0.03,0.06,0.07,0.06,0.08
