Date,Weekday,Time,Program,Sheet
2024-07-22,一,07:00:00,長歌行#15,0701-0804
2024-07-22,一,08:00:00,長歌行#16,0701-0804
2024-07-22,一,09:00:00,花間令#21,0701-0804
2024-07-22,一,10:00:00,花間令#22,0701-0804
2024-07-22,一,11:00:00,神鵰俠侶#33,0701-0804
2024-07-22,一,12:00:00,神鵰俠侶#34,0701-0804
2024-07-22,一,13:00:00,花間令#21,0701-0804
2024-07-22,一,14:00:00,花間令#22,0701-0804
2024-07-22,一,15:00:00,長歌行#17,0701-0804
2024-07-22,一,16:00:00,長歌行#18,0701-0804
2024-07-22,一,17:00:00,蠟筆小新#386,0701-0804
2024-07-22,一,17:30:00,蠟筆小新#387,0701-0804
2024-07-22,一,18:00:00,蠟筆小新#388,0701-0804
2024-07-22,一,18:30:00,蠟筆小新#389,0701-0804
2024-07-22,一,19:00:00,花間令#23,0701-0804
2024-07-22,一,20:00:00,花間令#24,0701-0804
2024-07-22,一,21:00:00,醫師好辣#185,0701-0804
2024-07-22,一,22:00:00,花間令#23,0701-0804
2024-07-22,一,23:00:00,花間令#24,0701-0804
2024-07-23,二,00:00:00,長歌行#17,0701-0804
2024-07-23,二,01:00:00,長歌行#18,0701-0804
2024-07-23,二,02:00:00,地球的慶典S6#70,0701-0804
2024-07-23,二,03:00:00,地球的慶典S6#71,0701-0804
2024-07-23,二,04:00:00,好好說話#23,0701-0804
2024-07-23,二,05:00:00,好好說話#24,0701-0804
2024-07-23,二,06:00:00,蠟筆小新#388,0701-0804
2024-07-23,二,06:30:00,蠟筆小新#389,0701-0804
2024-07-23,二,07:00:00,長歌行#17,0701-0804
2024-07-23,二,08:00:00,長歌行#18,0701-0804
2024-07-23,二,09:00:00,花間令#23,0701-0804
2024-07-23,二,10:00:00,花間令#24,0701-0804
2024-07-23,二,11:00:00,神鵰俠侶#35,0701-0804
2024-07-23,二,12:00:00,神鵰俠侶#36,0701-0804
2024-07-23,二,13:00:00,花間令#23,0701-0804
2024-07-23,二,14:00:00,花間令#24,0701-0804
2024-07-23,二,15:00:00,長歌行#19,0701-0804
2024-07-23,二,16:00:00,長歌行#20,0701-0804
2024-07-23,二,17:00:00,蠟筆小新#390,0701-0804
2024-07-23,二,17:30:00,蠟筆小新#391,0701-0804
2024-07-23,二,18:00:00,蠟筆小新#392,0701-0804
2024-07-23,二,18:30:00,蠟筆小新#393,0701-0804
2024-07-23,二,19:00:00,花間令#25,0701-0804
2024-07-23,二,20:00:00,花間令#26,0701-0804
2024-07-23,二,21:00:00,醫師好辣#186,0701-0804
2024-07-23,二,22:00:00,花間令#25,0701-0804
2024-07-23,二,23:00:00,花間令#26,0701-0804
2024-07-24,三,00:00:00,長歌行#19,0701-0804
2024-07-24,三,01:00:00,長歌行#20,0701-0804
2024-07-24,三,02:00:00,地球的慶典S6#72,0701-0804
2024-07-24,三,03:00:00,地球的慶典S6#73,0701-0804
2024-07-24,三,04:00:00,好好說話#25,0701-0804
2024-07-24,三,05:00:00,好好說話#26,0701-0804
2024-07-24,三,06:00:00,蠟筆小新#392,0701-0804
2024-07-24,三,06:30:00,蠟筆小新#393,0701-0804
2024-07-24,三,07:00:00,長歌行#19,0701-0804
2024-07-24,三,08:00:00,長歌行#20,0701-0804
2024-07-24,三,09:00:00,花間令#25,0701-0804
2024-07-24,三,10:00:00,花間令#26,0701-0804
2024-07-24,三,11:00:00,神鵰俠侶#37,0701-0804
2024-07-24,三,12:00:00,神鵰俠侶#38,0701-0804
2024-07-24,三,13:00:00,花間令#25,0701-0804
2024-07-24,三,14:00:00,花間令#26,0701-0804
2024-07-24,三,15:00:00,長歌行#21,0701-0804
2024-07-24,三,16:00:00,長歌行#22,0701-0804
2024-07-24,三,17:00:00,蠟筆小新#394,0701-0804
2024-07-24,三,17:30:00,蠟筆小新#395,0701-0804
2024-07-24,三,18:00:00,蠟筆小新#396,0701-0804
2024-07-24,三,18:30:00,蠟筆小新#397,0701-0804
2024-07-24,三,19:00:00,花間令#27,0701-0804
2024-07-24,三,20:00:00,花間令#28,0701-0804
2024-07-24,三,21:00:00,小姐不熙娣#4,0701-0804
2024-07-24,三,22:00:00,花間令#27,0701-0804
2024-07-24,三,23:00:00,花間令#28,0701-0804
2024-07-25,四,00:00:00,長歌行#21,0701-0804
2024-07-25,四,01:00:00,長歌行#22,0701-0804
2024-07-25,四,02:00:00,地球的慶典S6#74,0701-0804
2024-07-25,四,03:00:00,地球的慶典S6#75,0701-0804
2024-07-25,四,04:00:00,好好說話#27,0701-0804
2024-07-25,四,05:00:00,好好說話#28,0701-0804
2024-07-25,四,06:00:00,蠟筆小新#396,0701-0804
2024-07-25,四,06:30:00,蠟筆小新#397,0701-0804
2024-07-25,四,07:00:00,長歌行#21,0701-0804
2024-07-25,四,08:00:00,長歌行#22,0701-0804
2024-07-25,四,09:00:00,花間令#27,0701-0804
2024-07-25,四,10:00:00,花間令#28,0701-0804
2024-07-25,四,11:00:00,神鵰俠侶#39,0701-0804
2024-07-25,四,12:00:00,神鵰俠侶#40,0701-0804
2024-07-25,四,13:00:00,花間令#27,0701-0804
2024-07-25,四,14:00:00,花間令#28,0701-0804
2024-07-25,四,15:00:00,長歌行#23,0701-0804
2024-07-25,四,16:00:00,長歌行#24,0701-0804
2024-07-25,四,17:00:00,蠟筆小新#398,0701-0804
2024-07-25,四,17:30:00,蠟筆小新#399,0701-0804
2024-07-25,四,18:00:00,蠟筆小新#400,0701-0804
2024-07-25,四,18:30:00,蠟筆小新#401,0701-0804
2024-07-25,四,19:00:00,花間令#29,0701-0804
2024-07-25,四,20:00:00,花間令#30,0701-0804
2024-07-25,四,21:00:00,小姐不熙娣#5,0701-0804
2024-07-25,四,22:00:00,花間令#29,0701-0804
2024-07-25,四,23:00:00,花間令#30,0701-0804
2024-07-26,五,00:00:00,長歌行#23,0701-0804
2024-07-26,五,01:00:00,長歌行#24,0701-0804
2024-07-26,五,02:00:00,地球的慶典S6#76,0701-0804
2024-07-26,五,03:00:00,地球的慶典S6#77,0701-0804
2024-07-26,五,04:00:00,好好說話#29,0701-0804
2024-07-26,五,05:00:00,好好說話#30,0701-0804
2024-07-26,五,06:00:00,蠟筆小新#400,0701-0804
2024-07-26,五,06:30:00,蠟筆小新#401,0701-0804
2024-07-26,五,07:00:00,長歌行#23,0701-0804
2024-07-26,五,08:00:00,長歌行#24,0701-0804
2024-07-26,五,09:00:00,花間令#29,0701-0804
2024-07-26,五,10:00:00,花間令#30,0701-0804
2024-07-26,五,11:00:00,神鵰俠侶#41,0701-0804
2024-07-26,五,12:00:00,神鵰俠侶#42,0701-0804
2024-07-26,五,13:00:00,花間令#29,0701-0804
2024-07-26,五,14:00:00,花間令#30,0701-0804
2024-07-26,五,15:00:00,長歌行#25,0701-0804
2024-07-26,五,16:00:00,長歌行#26,0701-0804
2024-07-26,五,17:00:00,蠟筆小新#402,0701-0804
2024-07-26,五,17:30:00,蠟筆小新#403,0701-0804
2024-07-26,五,18:00:00,蠟筆小新#468,0701-0804
2024-07-26,五,18:30:00,蠟筆小新#469,0701-0804
2024-07-26,五,19:00:00,花間令#31,0701-0804
2024-07-26,五,20:00:00,花間令#32(完),0701-0804
2024-07-26,五,21:00:00,小姐不熙娣#6,0701-0804
2024-07-26,五,22:00:00,花間令#31,0701-0804
2024-07-26,五,23:00:00,花間令#32(完),0701-0804
2024-07-27,六,00:00:00,烏鴉小姐與蜥蜴先生#5,0701-0804
2024-07-27,六,01:00:00,烏鴉小姐與蜥蜴先生#6,0701-0804
2024-07-27,六,02:00:00,地球的慶典S6#68,0701-0804
2024-07-27,六,03:00:00,地球的慶典S6#69,0701-0804
2024-07-27,六,04:00:00,地球的慶典S6#70,0701-0804
2024-07-27,六,05:00:00,地球的慶典S6#71,0701-0804
2024-07-27,六,06:00:00,地球的慶典S6#72,0701-0804
2024-07-27,六,07:00:00,蠟筆小新#503,0701-0804
2024-07-27,六,07:30:00,蠟筆小新#504,0701-0804
2024-07-27,六,08:00:00,蠟筆小新#505,0701-0804
2024-07-27,六,08:30:00,蠟筆小新#506,0701-0804
2024-07-27,六,09:00:00,蒼蘭訣#6,0701-0804
2024-07-27,六,10:00:00,蒼蘭訣#7,0701-0804
2024-07-27,六,11:00:00,蒼蘭訣#8,0701-0804
2024-07-27,六,12:00:00,蒼蘭訣#9,0701-0804
2024-07-27,六,13:00:00,蒼蘭訣#10,0701-0804
2024-07-27,六,14:00:00,蠟筆小新#503,0701-0804
2024-07-27,六,14:30:00,蠟筆小新#504,0701-0804
2024-07-27,六,15:00:00,蠟筆小新#505,0701-0804
2024-07-27,六,15:30:00,蠟筆小新#506,0701-0804
2024-07-27,六,16:00:00,蠟筆小新大電影-新婚旅行風暴 奪回廣志大作戰,0701-0804
2024-07-27,六,18:00:00,蒼蘭訣#6,0701-0804
2024-07-27,六,19:00:00,蒼蘭訣#7,0701-0804
2024-07-27,六,20:00:00,蒼蘭訣#8,0701-0804
2024-07-27,六,21:00:00,蒼蘭訣#9,0701-0804
2024-07-27,六,22:00:00,蒼蘭訣#10,0701-0804
2024-07-27,六,23:00:00,蠟筆小新#505,0701-0804
2024-07-27,六,23:30:00,蠟筆小新#506,0701-0804
2024-07-28,日,00:00:00,烏鴉小姐與蜥蜴先生#7,0701-0804
2024-07-28,日,01:00:00,烏鴉小姐與蜥蜴先生#8,0701-0804
2024-07-28,日,02:00:00,地球的慶典S6#73,0701-0804
2024-07-28,日,03:00:00,地球的慶典S6#74,0701-0804
2024-07-28,日,04:00:00,地球的慶典S6#75,0701-0804
2024-07-28,日,05:00:00,地球的慶典S6#76,0701-0804
2024-07-28,日,06:00:00,地球的慶典S6#77,0701-0804
2024-07-28,日,07:00:00,蠟筆小新#507,0701-0804
2024-07-28,日,07:30:00,蠟筆小新#508,0701-0804
2024-07-28,日,08:00:00,蠟筆小新#509,0701-0804
2024-07-28,日,08:30:00,蠟筆小新#510,0701-0804
2024-07-28,日,09:00:00,蒼蘭訣#11,0701-0804
2024-07-28,日,10:00:00,蒼蘭訣#12,0701-0804
2024-07-28,日,11:00:00,蒼蘭訣#13,0701-0804
2024-07-28,日,12:00:00,蒼蘭訣#14,0701-0804
2024-07-28,日,13:00:00,蒼蘭訣#15,0701-0804
2024-07-28,日,14:00:00,蠟筆小新#507,0701-0804
2024-07-28,日,14:30:00,蠟筆小新#508,0701-0804
2024-07-28,日,15:00:00,蠟筆小新#509,0701-0804
2024-07-28,日,15:30:00,蠟筆小新#510,0701-0804
2024-07-28,日,16:00:00,蠟筆小新大電影-謎案!天下春日部學院的怪奇事件,0701-0804
2024-07-28,日,18:00:00,蒼蘭訣#11,0701-0804
2024-07-28,日,19:00:00,蒼蘭訣#12,0701-0804
2024-07-28,日,20:00:00,蒼蘭訣#13,0701-0804
2024-07-28,日,21:00:00,蒼蘭訣#14,0701-0804
2024-07-28,日,22:00:00,蒼蘭訣#15,0701-0804
2024-07-28,日,23:00:00,蠟筆小新#509,0701-0804
2024-07-28,日,23:30:00,蠟筆小新#510,0701-0804
2024-07-29,一,00:00:00,長歌行#25,0701-0804
2024-07-29,一,01:00:00,長歌行#26,0701-0804
2024-07-29,一,02:00:00,地球的慶典S6#78,0701-0804
2024-07-29,一,03:00:00,地球的慶典S6#79,0701-0804
2024-07-29,一,04:00:00,好好說話#31,0701-0804
2024-07-29,一,05:00:00,好好說話#32,0701-0804
2024-07-29,一,06:00:00,蠟筆小新#468,0701-0804
2024-07-29,一,06:30:00,蠟筆小新#469,0701-0804
2024-07-29,一,07:00:00,長歌行#25,0701-0804
2024-07-29,一,08:00:00,長歌行#26,0701-0804
2024-07-29,一,09:00:00,花間令#31,0701-0804
2024-07-29,一,10:00:00,花間令#32(完),0701-0804
2024-07-29,一,11:00:00,神鵰俠侶#43,0701-0804
2024-07-29,一,12:00:00,神鵰俠侶#44,0701-0804
2024-07-29,一,13:00:00,花間令#31,0701-0804
2024-07-29,一,14:00:00,花間令#32(完),0701-0804
2024-07-29,一,15:00:00,長歌行#27,0701-0804
2024-07-29,一,16:00:00,長歌行#28,0701-0804
2024-07-29,一,17:00:00,蠟筆小新#470,0701-0804
2024-07-29,一,17:30:00,蠟筆小新#471,0701-0804
2024-07-29,一,18:00:00,蠟筆小新#472,0701-0804
2024-07-29,一,18:30:00,蠟筆小新#473,0701-0804
2024-07-29,一,19:00:00,長相思S1#1,0701-0804
2024-07-29,一,20:00:00,長相思S1#2,0701-0804
2024-07-29,一,21:00:00,醫師好辣#187,0701-0804
2024-07-29,一,22:00:00,長相思S1#1,0701-0804
2024-07-29,一,23:00:00,長相思S1#2,0701-0804
2024-07-30,二,00:00:00,長歌行#27,0701-0804
2024-07-30,二,01:00:00,長歌行#28,0701-0804
2024-07-30,二,02:00:00,地球的慶典S6#80,0701-0804
2024-07-30,二,03:00:00,地球的慶典S6#81,0701-0804
2024-07-30,二,04:00:00,好好說話#33,0701-0804
2024-07-30,二,05:00:00,好好說話#34,0701-0804
2024-07-30,二,06:00:00,蠟筆小新#472,0701-0804
2024-07-30,二,06:30:00,蠟筆小新#473,0701-0804
2024-07-30,二,07:00:00,長歌行#27,0701-0804
2024-07-30,二,08:00:00,長歌行#28,0701-0804
2024-07-30,二,09:00:00,長相思S1#1,0701-0804
2024-07-30,二,10:00:00,長相思S1#2,0701-0804
2024-07-30,二,11:00:00,神鵰俠侶#45,0701-0804
2024-07-30,二,12:00:00,神鵰俠侶#46,0701-0804
2024-07-30,二,13:00:00,長相思S1#1,0701-0804
2024-07-30,二,14:00:00,長相思S1#2,0701-0804
2024-07-30,二,15:00:00,長歌行#29,0701-0804
2024-07-30,二,16:00:00,長歌行#30,0701-0804
2024-07-30,二,17:00:00,蠟筆小新#474,0701-0804
2024-07-30,二,17:30:00,蠟筆小新#475,0701-0804
2024-07-30,二,18:00:00,蠟筆小新#476,0701-0804
2024-07-30,二,18:30:00,蠟筆小新#477,0701-0804
2024-07-30,二,19:00:00,長相思S1#3,0701-0804
2024-07-30,二,20:00:00,長相思S1#4,0701-0804
2024-07-30,二,21:00:00,醫師好辣#188,0701-0804
2024-07-30,二,22:00:00,長相思S1#3,0701-0804
2024-07-30,二,23:00:00,長相思S1#4,0701-0804
2024-07-31,三,00:00:00,長歌行#29,0701-0804
2024-07-31,三,01:00:00,長歌行#30,0701-0804
2024-07-31,三,02:00:00,地球的慶典S6#82,0701-0804
2024-07-31,三,03:00:00,地球的慶典S6#83,0701-0804
2024-07-31,三,04:00:00,好好說話#35,0701-0804
2024-07-31,三,05:00:00,好好說話#36,0701-0804
2024-07-31,三,06:00:00,蠟筆小新#476,0701-0804
2024-07-31,三,06:30:00,蠟筆小新#477,0701-0804
2024-07-31,三,07:00:00,長歌行#29,0701-0804
2024-07-31,三,08:00:00,長歌行#30,0701-0804
2024-07-31,三,09:00:00,長相思S1#3,0701-0804
2024-07-31,三,10:00:00,長相思S1#4,0701-0804
2024-07-31,三,11:00:00,神鵰俠侶#47,0701-0804
2024-07-31,三,12:00:00,神鵰俠侶#48,0701-0804
2024-07-31,三,13:00:00,長相思S1#3,0701-0804
2024-07-31,三,14:00:00,長相思S1#4,0701-0804
2024-07-31,三,15:00:00,長歌行#31,0701-0804
2024-07-31,三,16:00:00,長歌行#32,0701-0804
2024-07-31,三,17:00:00,蠟筆小新#478,0701-0804
2024-07-31,三,17:30:00,蠟筆小新#479,0701-0804
2024-07-31,三,18:00:00,蠟筆小新#480,0701-0804
2024-07-31,三,18:30:00,蠟筆小新#481,0701-0804
2024-07-31,三,19:00:00,長相思S1#5,0701-0804
2024-07-31,三,20:00:00,長相思S1#6,0701-0804
2024-07-31,三,21:00:00,小姐不熙娣#7,0701-0804
2024-07-31,三,22:00:00,長相思S1#5,0701-0804
2024-07-31,三,23:00:00,長相思S1#6,0701-0804
2024-08-01,四,00:00:00,長歌行#31,0701-0804
2024-08-01,四,01:00:00,長歌行#32,0701-0804
2024-08-01,四,02:00:00,地球的慶典S6#84,0701-0804
2024-08-01,四,03:00:00,地球的慶典S6#85,0701-0804
2024-08-01,四,04:00:00,好好說話#37,0701-0804
2024-08-01,四,05:00:00,好好說話#38,0701-0804
2024-08-01,四,06:00:00,蠟筆小新#480,0701-0804
2024-08-01,四,06:30:00,蠟筆小新#481,0701-0804
2024-08-01,四,07:00:00,長歌行#31,0701-0804
2024-08-01,四,08:00:00,長歌行#32,0701-0804
2024-08-01,四,09:00:00,長相思S1#5,0701-0804
2024-08-01,四,10:00:00,長相思S1#6,0701-0804
2024-08-01,四,11:00:00,神鵰俠侶#49,0701-0804
2024-08-01,四,12:00:00,神鵰俠侶#50,0701-0804
2024-08-01,四,13:00:00,長相思S1#5,0701-0804
2024-08-01,四,14:00:00,長相思S1#6,0701-0804
2024-08-01,四,15:00:00,長歌行#33,0701-0804
2024-08-01,四,16:00:00,長歌行#34,0701-0804
2024-08-01,四,17:00:00,蠟筆小新#482,0701-0804
2024-08-01,四,17:30:00,蠟筆小新#483,0701-0804
2024-08-01,四,18:00:00,蠟筆小新#484,0701-0804
2024-08-01,四,18:30:00,蠟筆小新#485,0701-0804
2024-08-01,四,19:00:00,長相思S1#7,0701-0804
2024-08-01,四,20:00:00,長相思S1#8,0701-0804
2024-08-01,四,21:00:00,小姐不熙娣#8,0701-0804
2024-08-01,四,22:00:00,長相思S1#7,0701-0804
2024-08-01,四,23:00:00,長相思S1#8,0701-0804
2024-08-02,五,00:00:00,長歌行#33,0701-0804
2024-08-02,五,01:00:00,長歌行#34,0701-0804
2024-08-02,五,02:00:00,地球的慶典S6#86,0701-0804
2024-08-02,五,03:00:00,地球的慶典S7#87,0701-0804
2024-08-02,五,04:00:00,好好說話#39,0701-0804
2024-08-02,五,05:00:00,好好說話#40(完),0701-0804
2024-08-02,五,06:00:00,蠟筆小新#484,0701-0804
2024-08-02,五,06:30:00,蠟筆小新#485,0701-0804
2024-08-02,五,07:00:00,長歌行#33,0701-0804
2024-08-02,五,08:00:00,長歌行#34,0701-0804
2024-08-02,五,09:00:00,長相思S1#7,0701-0804
2024-08-02,五,10:00:00,長相思S1#8,0701-0804
2024-08-02,五,11:00:00,神鵰俠侶#51,0701-0804
2024-08-02,五,12:00:00,神鵰俠侶#52(完),0701-0804
2024-08-02,五,13:00:00,長相思S1#7,0701-0804
2024-08-02,五,14:00:00,長相思S1#8,0701-0804
2024-08-02,五,15:00:00,長歌行#35,0701-0804
2024-08-02,五,16:00:00,長歌行#36,0701-0804
2024-08-02,五,17:00:00,蠟筆小新#486,0701-0804
2024-08-02,五,17:30:00,蠟筆小新#487,0701-0804
2024-08-02,五,18:00:00,蠟筆小新#488,0701-0804
2024-08-02,五,18:30:00,蠟筆小新#489,0701-0804
2024-08-02,五,19:00:00,長相思S1#9,0701-0804
2024-08-02,五,20:00:00,長相思S1#10,0701-0804
2024-08-02,五,21:00:00,小姐不熙娣#9,0701-0804
2024-08-02,五,22:00:00,長相思S1#9,0701-0804
2024-08-02,五,23:00:00,長相思S1#10,0701-0804
2024-08-03,六,00:00:00,烏鴉小姐與蜥蜴先生#9,0701-0804
2024-08-03,六,01:00:00,烏鴉小姐與蜥蜴先生#10,0701-0804
2024-08-03,六,02:00:00,地球的慶典S6#78,0701-0804
2024-08-03,六,03:00:00,地球的慶典S6#79,0701-0804
2024-08-03,六,04:00:00,地球的慶典S6#80,0701-0804
2024-08-03,六,05:00:00,地球的慶典S6#81,0701-0804
2024-08-03,六,06:00:00,地球的慶典S6#82,0701-0804
2024-08-03,六,07:00:00,蠟筆小新#511,0701-0804
2024-08-03,六,07:30:00,蠟筆小新#512,0701-0804
2024-08-03,六,08:00:00,蠟筆小新#513,0701-0804
2024-08-03,六,08:30:00,蠟筆小新#514,0701-0804
2024-08-03,六,09:00:00,蒼蘭訣#16,0701-0804
2024-08-03,六,10:00:00,蒼蘭訣#17,0701-0804
2024-08-03,六,11:00:00,蒼蘭訣#18,0701-0804
2024-08-03,六,12:00:00,蒼蘭訣#19,0701-0804
2024-08-03,六,13:00:00,蒼蘭訣#20,0701-0804
2024-08-03,六,14:00:00,蠟筆小新#511,0701-0804
2024-08-03,六,14:30:00,蠟筆小新#512,0701-0804
2024-08-03,六,15:00:00,蠟筆小新#513,0701-0804
2024-08-03,六,15:30:00,蠟筆小新#514,0701-0804
2024-08-03,六,16:00:00,蠟筆小新大電影-幽靈忍者珍風傳,0701-0804
2024-08-03,六,18:00:00,蒼蘭訣#16,0701-0804
2024-08-03,六,19:00:00,蒼蘭訣#17,0701-0804
2024-08-03,六,20:00:00,蒼蘭訣#18,0701-0804
2024-08-03,六,21:00:00,蒼蘭訣#19,0701-0804
2024-08-03,六,22:00:00,蒼蘭訣#20,0701-0804
2024-08-03,六,23:00:00,蠟筆小新#513,0701-0804
2024-08-03,六,23:30:00,蠟筆小新#514,0701-0804
2024-08-04,日,00:00:00,烏鴉小姐與蜥蜴先生#11,0701-0804
2024-08-04,日,01:00:00,烏鴉小姐與蜥蜴先生#12,0701-0804
2024-08-04,日,02:00:00,地球的慶典S6#83,0701-0804
2024-08-04,日,03:00:00,地球的慶典S6#84,0701-0804
2024-08-04,日,04:00:00,地球的慶典S6#85,0701-0804
2024-08-04,日,05:00:00,地球的慶典S6#86,0701-0804
2024-08-04,日,06:00:00,地球的慶典S7#87,0701-0804
2024-08-04,日,07:00:00,蠟筆小新#515,0701-0804
2024-08-04,日,07:30:00,蠟筆小新#516,0701-0804
2024-08-04,日,08:00:00,蠟筆小新#517,0701-0804
2024-08-04,日,08:30:00,蠟筆小新#518,0701-0804
2024-08-04,日,09:00:00,蒼蘭訣#20,0701-0804
2024-08-04,日,10:00:00,蒼蘭訣#21,0701-0804
2024-08-04,日,11:00:00,蒼蘭訣#22,0701-0804
2024-08-04,日,12:00:00,蒼蘭訣#23,0701-0804
2024-08-04,日,13:00:00,蒼蘭訣#24,0701-0804
2024-08-04,日,14:00:00,蠟筆小新#515,0701-0804
2024-08-04,日,14:30:00,蠟筆小新#516,0701-0804
2024-08-04,日,15:00:00,蠟筆小新#517,0701-0804
2024-08-04,日,15:30:00,蠟筆小新#518,0701-0804
2024-08-04,日,16:00:00,蠟筆小新大電影-新次元!蠟筆小新THE MOVIE超能力大決戰~飛吧!手卷壽司,0701-0804
2024-08-04,日,18:00:00,蒼蘭訣#20,0701-0804
2024-08-04,日,19:00:00,蒼蘭訣#21,0701-0804
2024-08-04,日,20:00:00,蒼蘭訣#22,0701-0804
2024-08-04,日,21:00:00,蒼蘭訣#23,0701-0804
2024-08-04,日,22:00:00,蒼蘭訣#24,0701-0804
2024-08-04,日,23:00:00,蠟筆小新#517,0701-0804
2024-08-04,日,23:30:00,蠟筆小新#518,0701-0804
2024-08-05,一,00:00:00,長歌行#35,0805-0901
2024-08-05,一,01:00:00,長歌行#36,0805-0901
2024-08-05,一,02:00:00,地球的慶典S7#88,0805-0901
2024-08-05,一,03:00:00,地球的慶典S7#89,0805-0901
2024-08-05,一,04:00:00,好好生活#1,0805-0901
2024-08-05,一,05:00:00,好好生活#2,0805-0901
2024-08-05,一,06:00:00,蠟筆小新#488,0805-0901
2024-08-05,一,06:30:00,蠟筆小新#489,0805-0901
2024-08-05,一,07:00:00,長歌行#35,0805-0901
2024-08-05,一,08:00:00,長歌行#36,0805-0901
2024-08-05,一,09:00:00,長相思S1#9,0805-0901
2024-08-05,一,10:00:00,長相思S1#10,0805-0901
2024-08-05,一,11:00:00,軍師聯盟#1,0805-0901
2024-08-05,一,12:00:00,軍師聯盟#2,0805-0901
2024-08-05,一,13:00:00,長相思S1#9,0805-0901
2024-08-05,一,14:00:00,長相思S1#10,0805-0901
2024-08-05,一,15:00:00,長歌行#37,0805-0901
2024-08-05,一,16:00:00,長歌行#38,0805-0901
2024-08-05,一,17:00:00,蠟筆小新#490,0805-0901
2024-08-05,一,17:30:00,蠟筆小新#404,0805-0901
2024-08-05,一,18:00:00,蠟筆小新#405,0805-0901
2024-08-05,一,18:30:00,蠟筆小新#406,0805-0901
2024-08-05,一,19:00:00,長相思S1#11,0805-0901
2024-08-05,一,20:00:00,長相思S1#12,0805-0901
2024-08-05,一,21:00:00,醫師好辣#189,0805-0901
2024-08-05,一,22:00:00,長相思S1#11,0805-0901
2024-08-05,一,23:00:00,長相思S1#12,0805-0901
2024-08-06,二,00:00:00,長歌行#37,0805-0901
2024-08-06,二,01:00:00,長歌行#38,0805-0901
2024-08-06,二,02:00:00,地球的慶典S7#90,0805-0901
2024-08-06,二,03:00:00,地球的慶典S7#91,0805-0901
2024-08-06,二,04:00:00,好好生活#3,0805-0901
2024-08-06,二,05:00:00,好好生活#4,0805-0901
2024-08-06,二,06:00:00,蠟筆小新#405,0805-0901
2024-08-06,二,06:30:00,蠟筆小新#406,0805-0901
2024-08-06,二,07:00:00,長歌行#37,0805-0901
2024-08-06,二,08:00:00,長歌行#38,0805-0901
2024-08-06,二,09:00:00,長相思S1#11,0805-0901
2024-08-06,二,10:00:00,長相思S1#12,0805-0901
2024-08-06,二,11:00:00,軍師聯盟#3,0805-0901
2024-08-06,二,12:00:00,軍師聯盟#4,0805-0901
2024-08-06,二,13:00:00,長相思S1#11,0805-0901
2024-08-06,二,14:00:00,長相思S1#12,0805-0901
2024-08-06,二,15:00:00,長歌行#39,0805-0901
2024-08-06,二,16:00:00,長歌行#40,0805-0901
2024-08-06,二,17:00:00,蠟筆小新#407,0805-0901
2024-08-06,二,17:30:00,蠟筆小新#408,0805-0901
2024-08-06,二,18:00:00,蠟筆小新#409,0805-0901
2024-08-06,二,18:30:00,蠟筆小新#410,0805-0901
2024-08-06,二,19:00:00,長相思S1#13,0805-0901
2024-08-06,二,20:00:00,長相思S1#14,0805-0901
2024-08-06,二,21:00:00,醫師好辣#190,0805-0901
2024-08-06,二,22:00:00,長相思S1#13,0805-0901
2024-08-06,二,23:00:00,長相思S1#14,0805-0901
2024-08-07,三,00:00:00,長歌行#39,0805-0901
2024-08-07,三,01:00:00,長歌行#40,0805-0901
2024-08-07,三,02:00:00,地球的慶典S7#92,0805-0901
2024-08-07,三,03:00:00,地球的慶典S7#93,0805-0901
2024-08-07,三,04:00:00,好好生活#5,0805-0901
2024-08-07,三,05:00:00,好好生活#6,0805-0901
